year,district,crop,latitude,longitude,area_ha,yield_t_ha,weather_05_d1_temp_min,weather_05_d1_temp_mean,weather_05_d1_temp_max,weather_05_d1_precipitation_mm,weather_05_d1_humidity_mean,weather_05_d1_wind_mean_ms,weather_05_d1_wind_max_ms,weather_05_d1_sukhovei_fraction,weather_05_d1_gdd_base5,weather_05_d1_gwetroot,weather_05_d1_precip_anomaly_pct,weather_05_d1_precip_anomaly_z,weather_05_d2_temp_min,weather_05_d2_temp_mean,weather_05_d2_temp_max,weather_05_d2_precipitation_mm,weather_05_d2_humidity_mean,weather_05_d2_wind_mean_ms,weather_05_d2_wind_max_ms,weather_05_d2_sukhovei_fraction,weather_05_d2_gdd_base5,weather_05_d2_gwetroot,weather_05_d2_precip_anomaly_pct,weather_05_d2_precip_anomaly_z,weather_05_d3_temp_min,weather_05_d3_temp_mean,weather_05_d3_temp_max,weather_05_d3_precipitation_mm,weather_05_d3_humidity_mean,weather_05_d3_wind_mean_ms,weather_05_d3_wind_max_ms,weather_05_d3_sukhovei_fraction,weather_05_d3_gdd_base5,weather_05_d3_gwetroot,weather_05_d3_precip_anomaly_pct,weather_05_d3_precip_anomaly_z,weather_06_d1_temp_min,weather_06_d1_temp_mean,weather_06_d1_temp_max,weather_06_d1_precipitation_mm,weather_06_d1_humidity_mean,weather_06_d1_wind_mean_ms,weather_06_d1_wind_max_ms,weather_06_d1_sukhovei_fraction,weather_06_d1_gdd_base5,weather_06_d1_gwetroot,weather_06_d1_precip_anomaly_pct,weather_06_d1_precip_anomaly_z,weather_06_d2_temp_min,weather_06_d2_temp_mean,weather_06_d2_temp_max,weather_06_d2_precipitation_mm,weather_06_d2_humidity_mean,weather_06_d2_wind_mean_ms,weather_06_d2_wind_max_ms,weather_06_d2_sukhovei_fraction,weather_06_d2_gdd_base5,weather_06_d2_gwetroot,weather_06_d2_precip_anomaly_pct,weather_06_d2_precip_anomaly_z,weather_06_d3_temp_min,weather_06_d3_temp_mean,weather_06_d3_temp_max,weather_06_d3_precipitation_mm,weather_06_d3_humidity_mean,weather_06_d3_wind_mean_ms,weather_06_d3_wind_max_ms,weather_06_d3_sukhovei_fraction,weather_06_d3_gdd_base5,weather_06_d3_gwetroot,weather_06_d3_precip_anomaly_pct,weather_06_d3_precip_anomaly_z,weather_07_d1_temp_min,weather_07_d1_temp_mean,weather_07_d1_temp_max,weather_07_d1_precipitation_mm,weather_07_d1_humidity_mean,weather_07_d1_wind_mean_ms,weather_07_d1_wind_max_ms,weather_07_d1_sukhovei_fraction,weather_07_d1_gdd_base5,weather_07_d1_gwetroot,weather_07_d1_precip_anomaly_pct,weather_07_d1_precip_anomaly_z,weather_07_d2_temp_min,weather_07_d2_temp_mean,weather_07_d2_temp_max,weather_07_d2_precipitation_mm,weather_07_d2_humidity_mean,weather_07_d2_wind_mean_ms,weather_07_d2_wind_max_ms,weather_07_d2_sukhovei_fraction,weather_07_d2_gdd_base5,weather_07_d2_gwetroot,weather_07_d2_precip_anomaly_pct,weather_07_d2_precip_anomaly_z,weather_07_d3_temp_min,weather_07_d3_temp_mean,weather_07_d3_temp_max,weather_07_d3_precipitation_mm,weather_07_d3_humidity_mean,weather_07_d3_wind_mean_ms,weather_07_d3_wind_max_ms,weather_07_d3_sukhovei_fraction,weather_07_d3_gdd_base5,weather_07_d3_gwetroot,weather_07_d3_precip_anomaly_pct,weather_07_d3_precip_anomaly_z,weather_08_d1_temp_min,weather_08_d1_temp_mean,weather_08_d1_temp_max,weather_08_d1_precipitation_mm,weather_08_d1_humidity_mean,weather_08_d1_wind_mean_ms,weather_08_d1_wind_max_ms,weather_08_d1_sukhovei_fraction,weather_08_d1_gdd_base5,weather_08_d1_gwetroot,weather_08_d1_precip_anomaly_pct,weather_08_d1_precip_anomaly_z,weather_08_d2_temp_min,weather_08_d2_temp_mean,weather_08_d2_temp_max,weather_08_d2_precipitation_mm,weather_08_d2_humidity_mean,weather_08_d2_wind_mean_ms,weather_08_d2_wind_max_ms,weather_08_d2_sukhovei_fraction,weather_08_d2_gdd_base5,weather_08_d2_gwetroot,weather_08_d2_precip_anomaly_pct,weather_08_d2_precip_anomaly_z,weather_08_d3_temp_min,weather_08_d3_temp_mean,weather_08_d3_temp_max,weather_08_d3_precipitation_mm,weather_08_d3_humidity_mean,weather_08_d3_wind_mean_ms,weather_08_d3_wind_max_ms,weather_08_d3_sukhovei_fraction,weather_08_d3_gdd_base5,weather_08_d3_gwetroot,weather_08_d3_precip_anomaly_pct,weather_08_d3_precip_anomaly_z,weather_09_d1_temp_min,weather_09_d1_temp_mean,weather_09_d1_temp_max,weather_09_d1_precipitation_mm,weather_09_d1_humidity_mean,weather_09_d1_wind_mean_ms,weather_09_d1_wind_max_ms,weather_09_d1_sukhovei_fraction,weather_09_d1_gdd_base5,weather_09_d1_gwetroot,weather_09_d1_precip_anomaly_pct,weather_09_d1_precip_anomaly_z,weather_09_d2_temp_min,weather_09_d2_temp_mean,weather_09_d2_temp_max,weather_09_d2_precipitation_mm,weather_09_d2_humidity_mean,weather_09_d2_wind_mean_ms,weather_09_d2_wind_max_ms,weather_09_d2_sukhovei_fraction,weather_09_d2_gdd_base5,weather_09_d2_gwetroot,weather_09_d2_precip_anomaly_pct,weather_09_d2_precip_anomaly_z,weather_09_d3_temp_min,weather_09_d3_temp_mean,weather_09_d3_temp_max,weather_09_d3_precipitation_mm,weather_09_d3_humidity_mean,weather_09_d3_wind_mean_ms,weather_09_d3_wind_max_ms,weather_09_d3_sukhovei_fraction,weather_09_d3_gdd_base5,weather_09_d3_gwetroot,weather_09_d3_precip_anomaly_pct,weather_09_d3_precip_anomaly_z,weather_10_d1_temp_min,weather_10_d1_temp_mean,weather_10_d1_temp_max,weather_10_d1_precipitation_mm,weather_10_d1_humidity_mean,weather_10_d1_wind_mean_ms,weather_10_d1_wind_max_ms,weather_10_d1_sukhovei_fraction,weather_10_d1_gdd_base5,weather_10_d1_gwetroot,weather_10_d1_precip_anomaly_pct,weather_10_d1_precip_anomaly_z,weather_10_d2_temp_min,weather_10_d2_temp_mean,weather_10_d2_temp_max,weather_10_d2_precipitation_mm,weather_10_d2_humidity_mean,weather_10_d2_wind_mean_ms,weather_10_d2_wind_max_ms,weather_10_d2_sukhovei_fraction,weather_10_d2_gdd_base5,weather_10_d2_gwetroot,weather_10_d2_precip_anomaly_pct,weather_10_d2_precip_anomaly_z,soil_clay_0_5cm,soil_phh2o_0_5cm,soil_sand_0_5cm,soil_silt_0_5cm,soil_soc_0_5cm,yield_lag_1,yield_lag_2,yield_lag_3
1999,Аршалынский,Зерновые и бобовые,51.35,70.9,120.0,1.14,4.91,11.73,17.47,15.5,50.9,3.429,7.84,0.0,67.80000000000001,0.669,0.0,0.0,6.93,14.690000000000001,21.77,2.7,38.0,4.4350000000000005,12.3,0.2,96.9,0.655,0.0,0.0,10.218181818181819,18.018181818181816,24.327272727272728,0.8999999999999999,44.27272727272727,3.2245454545454546,8.44,0.0,143.2,0.620909090909091,0.0,0.0,11.18,16.779999999999998,21.85,26.900000000000002,54.3,3.786,8.78,0.0,117.8,0.614,0.0,0.0,7.4799999999999995,12.74,17.47,40.2,61.9,3.4589999999999996,8.57,0.0,77.4,0.624,0.0,0.0,12.47,16.55,20.770000000000003,48.4,73.9,3.8230000000000004,6.88,0.0,115.5,0.671,0.0,0.0,16.04,22.01,27.72,9.9,55.9,3.173,5.51,0.0,170.10000000000002,0.645,0.0,0.0,15.61,20.27,24.7,33.2,68.5,3.3259999999999996,7.32,0.0,152.7,0.641,0.0,0.0,16.063636363636363,22.454545454545453,27.663636363636364,3.3,55.81818181818182,3.105454545454546,5.88,0.0,192.0,0.6163636363636363,0.0,0.0,14.9,20.080000000000002,24.9,22.5,54.4,3.2399999999999998,6.96,0.0,150.79999999999998,0.598,0.0,0.0,15.1,21.1,26.51,1.2,47.5,2.7030000000000003,6.59,0.0,161.0,0.591,0.0,0.0,14.172727272727274,20.763636363636365,27.027272727272727,0.0,38.45454545454545,3.1481818181818184,7.47,0.0,173.4,0.58,0.0,0.0,8.98,13.11,17.45,14.9,63.8,4.396,8.36,0.0,81.1,0.593,0.0,0.0,12.42,17.72,23.880000000000003,1.0,45.7,3.346,8.19,0.0,127.2,0.591,0.0,0.0,5.36,9.7,14.219999999999999,2.3,57.9,2.5949999999999998,6.69,0.0,47.0,0.589,0.0,0.0,8.33,12.0,16.65,4.3,68.5,2.854,5.85,0.0,70.0,0.585,0.0,0.0,4.14,9.940000000000001,15.9,0.0,57.0,3.2620000000000005,7.34,0.0,24.7,0.59,0.0,0.0,254.0,69.0,464.0,283.0,767.0,0.4599999999999999,0.65,1.12
2000,Аршалынский,Зерновые и бобовые,51.35,70.9,120.0,0.8300000000000001,3.45,8.809999999999999,14.8,22.8,62.7,4.337000000000001,8.99,0.0,39.6,0.688,0.0,0.0,6.7,11.58,16.5,27.0,66.0,3.675,10.31,0.0,65.8,0.677,0.0,0.0,8.163636363636364,12.872727272727273,17.62727272727273,29.7,71.54545454545455,3.598181818181818,8.02,0.0,86.6,0.6736363636363637,0.0,0.0,10.459999999999999,14.73,19.2,30.5,71.5,3.7009999999999996,7.42,0.0,97.3,0.677,0.0,0.0,13.11,19.240000000000002,24.03,24.5,62.8,3.279,7.26,0.0,142.4,0.654,0.0,0.0,17.9,22.95,27.82,26.6,61.8,3.782,8.71,0.0,179.5,0.619,0.0,0.0,14.680000000000001,20.05,24.94,3.6,51.9,3.3259999999999996,7.64,0.0,150.5,0.609,0.0,0.0,14.37,19.09,23.54,19.1,62.3,3.4590000000000005,7.07,0.0,140.9,0.593,0.0,0.0,15.345454545454546,21.818181818181817,27.218181818181815,3.9,47.27272727272727,2.7418181818181817,6.26,0.0,185.0,0.589090909090909,0.0,0.0,18.130000000000003,23.35,28.330000000000002,4.4,49.6,3.415,7.67,0.0,183.5,0.58,0.0,0.0,14.52,20.380000000000003,26.26,5.4,47.0,3.116,6.4,0.0,153.8,0.58,0.0,0.0,12.57272727272727,16.79090909090909,21.263636363636365,6.700000000000001,55.09090909090909,3.5090909090909093,6.36,0.0,129.70000000000002,0.5881818181818181,0.0,0.0,11.11,18.71,25.75,0.0,34.2,3.726,7.06,0.2,137.1,0.58,0.0,0.0,9.22,13.469999999999999,17.869999999999997,5.2,53.5,4.016,8.22,0.0,84.7,0.586,0.0,0.0,0.53,3.75,7.12,35.5,71.8,4.689,8.21,0.0,7.599999999999999,0.605,0.0,0.0,-1.2899999999999998,0.75,3.4299999999999997,7.7,70.3,3.685,6.73,0.0,0.20000000000000018,0.623,0.0,0.0,-1.8199999999999998,1.24,5.1,1.1,75.8,2.782,5.12,0.0,0.0,0.63,0.0,0.0,254.0,69.0,464.0,283.0,767.0,1.14,0.4599999999999999,0.65
2001,Аршалынский,Зерновые и бобовые,51.35,70.9,120.0,0.99,7.25,16.47,23.8,5.8999999999999995,47.2,3.4219999999999997,7.93,0.0,114.7,0.6990000000000001,0.0,0.0,9.309999999999999,15.64,21.52,2.3,46.2,3.783,6.78,0.0,106.4,0.666,0.0,0.0,13.80909090909091,21.599999999999998,28.218181818181815,0.6,38.0,3.4272727272727277,8.97,0.09090909090909091,182.6,0.629090909090909,0.0,0.0,12.29,17.009999999999998,21.78,14.7,53.2,4.053,8.75,0.0,120.1,0.618,0.0,0.0,12.54,18.29,23.18,50.7,61.2,3.175,7.71,0.0,132.9,0.61,0.0,0.0,14.540000000000001,20.64,26.29,2.5,45.1,3.849,8.78,0.0,156.4,0.595,0.0,0.0,11.8,16.27,20.39,42.4,67.2,4.007,9.82,0.0,112.7,0.616,0.0,0.0,13.09,17.509999999999998,21.84,31.6,72.9,2.936,6.71,0.0,125.1,0.635,0.0,0.0,13.818181818181818,19.527272727272727,24.38181818181818,3.4,56.81818181818182,3.097272727272727,6.16,0.0,159.8,0.6109090909090908,0.0,0.0,16.06,21.16,26.419999999999998,19.9,56.5,3.7079999999999997,7.33,0.0,161.6,0.597,0.0,0.0,13.9,18.73,23.5,34.4,62.5,3.4299999999999997,6.84,0.0,137.3,0.61,0.0,0.0,10.518181818181818,14.754545454545456,19.12727272727273,30.6,65.72727272727273,3.652727272727273,8.3,0.0,107.3,0.6081818181818182,0.0,0.0,9.92,14.38,18.79,1.2000000000000002,57.8,3.654,6.57,0.0,93.8,0.602,0.0,0.0,3.6799999999999997,7.029999999999999,10.209999999999999,18.4,75.0,3.5469999999999997,7.71,0.0,20.5,0.606,0.0,0.0,4.35,9.48,14.95,1.0999999999999999,62.6,3.0460000000000003,9.4,0.0,45.800000000000004,0.616,0.0,0.0,3.72,6.87,10.64,34.7,65.3,4.297,9.47,0.0,22.599999999999998,0.636,0.0,0.0,0.56,4.38,8.6,2.5999999999999996,73.2,4.482,8.21,0.0,2.2,0.676,0.0,0.0,254.0,69.0,464.0,283.0,767.0,0.8300000000000001,1.14,0.4599999999999999
2002,Аршалынский,Зерновые и бобовые,51.35,70.9,120.0,0.8800000000000001,1.4899999999999998,9.540000000000001,15.88,4.800000000000001,55.2,2.8369999999999997,6.95,0.0,45.7,0.763,0.0,0.0,6.09,12.23,17.71,10.799999999999999,60.2,3.9219999999999997,8.5,0.0,72.8,0.725,0.0,0.0,7.754545454545454,12.909090909090908,17.61818181818182,24.8,58.0,4.552727272727273,10.92,0.0,87.0,0.6809090909090909,0.0,0.0,9.42,15.84,21.22,11.5,58.6,3.215,6.08,0.0,108.39999999999999,0.661,0.0,0.0,11.02,16.82,21.84,18.7,65.2,2.729,6.36,0.0,118.2,0.65,0.0,0.0,14.0,18.740000000000002,23.110000000000003,34.1,68.6,3.2,8.06,0.0,137.4,0.639,0.0,0.0,13.7,18.54,23.04,18.9,71.7,2.862,5.71,0.0,135.4,0.636,0.0,0.0,14.14,19.56,24.39,15.2,67.0,2.6239999999999997,5.9,0.0,145.6,0.614,0.0,0.0,14.145454545454545,19.21818181818182,23.654545454545453,3.2,58.45454545454545,3.2218181818181817,6.34,0.0,156.4,0.6090909090909091,0.0,0.0,16.990000000000002,24.330000000000002,31.1,2.8,49.9,3.194,7.24,0.0,193.3,0.591,0.0,0.0,13.88,19.72,24.89,6.5,52.0,3.5140000000000002,7.65,0.0,147.2,0.588,0.0,0.0,9.954545454545455,14.854545454545455,19.736363636363635,22.1,61.18181818181818,3.377272727272727,8.35,0.0,108.39999999999999,0.5927272727272727,0.0,0.0,9.39,15.180000000000001,20.619999999999997,19.200000000000003,64.0,2.841,6.58,0.0,101.8,0.602,0.0,0.0,5.74,13.12,20.5,0.3,39.1,3.345,6.42,0.1,81.2,0.594,0.0,0.0,9.45,14.969999999999999,20.240000000000002,0.4,45.1,4.099,7.98,0.0,99.7,0.588,0.0,0.0,3.7600000000000002,8.209999999999999,13.14,1.0,48.9,3.9799999999999995,9.54,0.0,32.8,0.59,0.0,0.0,-0.11999999999999993,2.4200000000000004,5.16,17.2,64.0,5.398,12.41,0.0,7.700000000000001,0.596,0.0,0.0,254.0,69.0,464.0,283.0,767.0,0.99,0.8300000000000001,1.14
2003,Аршалынский,Зерновые и бобовые,51.35,70.9,120.0,0.63,5.76,12.25,18.05,9.2,63.1,3.339,8.32,0.0,72.5,0.718,0.0,0.0,11.83,19.08,25.470000000000002,1.6,42.3,3.711,6.67,0.1,140.79999999999998,0.675,0.0,0.0,10.509090909090908,16.436363636363637,21.990909090909092,30.2,60.90909090909091,3.3536363636363635,7.25,0.0,125.8,0.6590909090909091,0.0,0.0,12.35,16.79,21.4,59.5,71.0,4.01,9.08,0.0,117.9,0.655,0.0,0.0,12.65,17.509999999999998,21.7,13.4,64.3,3.664,6.67,0.0,125.1,0.659,0.0,0.0,13.77,19.580000000000002,24.259999999999998,14.8,54.7,3.442,7.96,0.0,145.8,0.631,0.0,0.0,16.98,21.740000000000002,26.35,29.8,66.6,2.994,5.64,0.0,167.4,0.614,0.0,0.0,12.209999999999999,17.09,21.06,6.2,60.1,2.8899999999999997,5.52,0.0,120.9,0.611,0.0,0.0,10.927272727272728,15.772727272727273,20.2,16.4,64.63636363636364,3.2563636363636363,6.94,0.0,118.5,0.62,0.0,0.0,14.319999999999999,20.03,24.78,3.2,60.3,3.053,6.66,0.0,150.3,0.602,0.0,0.0,17.31,22.979999999999997,27.99,12.3,58.1,2.404,5.22,0.0,179.79999999999998,0.598,0.0,0.0,15.545454545454545,21.745454545454546,27.545454545454547,4.1000000000000005,46.36363636363637,3.041818181818182,6.18,0.0,184.2,0.5945454545454546,0.0,0.0,15.13,22.240000000000002,29.089999999999996,0.1,37.3,3.101,9.27,0.0,172.4,0.582,0.0,0.0,9.129999999999999,13.459999999999999,17.91,6.6,56.0,3.3240000000000003,6.96,0.0,84.6,0.589,0.0,0.0,3.8,7.44,11.370000000000001,11.4,60.7,3.3230000000000004,6.44,0.0,24.700000000000003,0.59,0.0,0.0,0.37,6.07,12.3,0.0,54.5,2.684,4.47,0.0,17.3,0.59,0.0,0.0,-1.9600000000000002,3.7,10.32,0.0,42.0,3.408,5.64,0.0,0.0,0.59,0.0,0.0,254.0,69.0,464.0,283.0,767.0,0.8800000000000001,0.99,0.8300000000000001
2004,Аршалынский,Зерновые и бобовые,51.35,70.9,120.0,0.79,2.7399999999999998,10.33,16.47,0.5,51.1,3.414,7.34,0.0,53.6,0.701,0.0,0.0,12.03,21.04,28.169999999999998,0.3,35.6,3.2369999999999997,6.02,0.2,160.4,0.658,0.0,0.0,10.818181818181818,16.654545454545453,21.79090909090909,21.4,51.63636363636363,3.8290909090909087,6.85,0.0,128.2,0.6363636363636364,0.0,0.0,11.559999999999999,18.21,24.0,11.2,40.6,3.5469999999999997,8.21,0.0,132.1,0.606,0.0,0.0,15.830000000000002,22.91,28.439999999999998,0.4,37.8,3.6399999999999997,9.3,0.0,179.1,0.59,0.0,0.0,14.580000000000002,19.32,23.56,16.1,53.2,3.41,7.47,0.0,143.2,0.59,0.0,0.0,13.530000000000001,18.43,22.69,23.0,62.0,3.158,7.2,0.0,134.3,0.616,0.0,0.0,16.43,21.82,26.46,14.600000000000001,56.3,3.3549999999999995,6.28,0.0,168.2,0.613,0.0,0.0,16.981818181818184,23.318181818181817,28.645454545454548,6.3,47.18181818181818,2.6954545454545453,4.78,0.0,201.5,0.5927272727272727,0.0,0.0,12.540000000000001,16.83,20.81,39.9,68.7,3.646,7.63,0.0,118.3,0.63,0.0,0.0,14.59,21.43,27.339999999999996,0.0,45.9,2.758,6.34,0.0,164.3,0.613,0.0,0.0,11.463636363636363,16.90909090909091,21.736363636363635,2.3000000000000003,54.72727272727273,3.352727272727273,7.32,0.0,131.0,0.5936363636363636,0.0,0.0,9.709999999999999,15.180000000000001,20.69,9.399999999999999,54.7,3.17,8.43,0.0,101.8,0.594,0.0,0.0,8.92,14.75,20.2,10.6,53.3,3.304,10.77,0.0,97.5,0.592,0.0,0.0,7.33,12.75,18.11,5.300000000000001,59.7,3.344,7.3,0.0,77.5,0.59,0.0,0.0,7.18,10.889999999999999,15.25,5.1,55.8,3.776,7.48,0.0,62.599999999999994,0.594,0.0,0.0,3.0,8.16,13.86,12.2,53.4,4.962000000000001,12.52,0.0,20.1,0.6,0.0,0.0,254.0,69.0,464.0,283.0,767.0,0.63,0.8800000000000001,0.99
2005,Аршалынский,Зерновые и бобовые,51.35,70.9,120.0,0.64,6.74,13.069999999999999,19.28,37.1,53.5,4.047,8.07,0.0,80.7,0.715,0.0,0.0,7.5200000000000005,14.790000000000001,20.79,3.6,50.2,3.404,7.92,0.0,97.9,0.71,0.0,0.0,9.754545454545454,15.409090909090908,20.5,16.7,57.81818181818182,3.5900000000000003,9.4,0.0,114.5,0.6754545454545455,0.0,0.0,13.680000000000001,20.65,26.54,5.0,50.2,2.995,7.83,0.0,156.5,0.653,0.0,0.0,15.669999999999998,21.580000000000002,26.660000000000004,3.9,51.1,3.1189999999999998,7.6,0.0,165.8,0.622,0.0,0.0,14.209999999999999,19.55,24.48,29.1,65.5,3.78,9.61,0.0,145.5,0.614,0.0,0.0,18.45,24.880000000000003,30.77,3.6,48.1,2.907,7.34,0.0,198.8,0.596,0.0,0.0,13.069999999999999,18.09,22.23,26.1,64.3,4.1770000000000005,9.51,0.0,130.9,0.612,0.0,0.0,15.69090909090909,20.518181818181816,24.981818181818184,23.9,69.36363636363636,2.982727272727273,5.77,0.0,170.7,0.6145454545454545,0.0,0.0,16.39,21.130000000000003,25.59,8.200000000000001,64.2,3.251,6.9,0.0,161.3,0.602,0.0,0.0,14.16,20.73,26.65,0.7,44.8,2.859,5.72,0.0,157.3,0.587,0.0,0.0,9.299999999999999,12.645454545454545,16.418181818181818,36.8,74.63636363636364,3.8881818181818177,10.41,0.0,84.1,0.619090909090909,0.0,0.0,10.47,15.530000000000001,20.240000000000002,3.7,61.6,3.393,7.72,0.0,105.3,0.641,0.0,0.0,8.53,13.85,19.65,1.8,50.0,3.905,7.78,0.0,88.5,0.625,0.0,0.0,4.09,9.27,15.2,5.8999999999999995,59.4,2.841,7.82,0.0,42.7,0.612,0.0,0.0,4.76,9.4,14.88,1.1,59.5,3.3340000000000005,6.94,0.0,46.6,0.605,0.0,0.0,-1.1800000000000002,3.54,9.6,0.0,59.8,1.73,2.83,0.0,1.5999999999999996,0.6,0.0,0.0,254.0,69.0,464.0,283.0,767.0,0.79,0.63,0.8800000000000001
2006,Аршалынский,Зерновые и бобовые,51.35,70.9,120.0,0.92,-0.66,6.26,11.8,3.3000000000000003,50.7,3.128,6.26,0.0,19.900000000000002,0.713,0.0,0.0,8.48,14.790000000000001,20.81,25.0,56.0,3.844,8.07,0.0,97.9,0.694,0.0,0.0,11.354545454545455,18.518181818181816,24.463636363636365,3.0,44.63636363636363,3.0354545454545456,6.94,0.0,148.7,0.67,0.0,0.0,14.1,20.02,24.96,8.2,51.0,3.382,7.82,0.0,150.2,0.644,0.0,0.0,16.740000000000002,23.380000000000003,29.46,16.7,45.4,3.222,7.72,0.0,183.8,0.621,0.0,0.0,16.29,20.52,24.72,39.4,70.4,2.242,5.08,0.0,155.2,0.626,0.0,0.0,13.36,18.32,22.45,7.5,60.6,2.804,6.35,0.0,133.2,0.63,0.0,0.0,14.85,20.59,25.23,5.0,60.3,3.029,6.35,0.0,155.9,0.612,0.0,0.0,14.663636363636362,20.081818181818182,24.981818181818184,3.0,41.72727272727273,4.177272727272728,10.26,0.0,165.9,0.5936363636363636,0.0,0.0,12.49,17.61,21.84,1.4000000000000001,55.1,3.009,6.77,0.0,126.1,0.59,0.0,0.0,12.51,18.29,23.85,3.6999999999999997,55.0,3.7990000000000004,7.65,0.0,132.9,0.589,0.0,0.0,12.081818181818182,17.78181818181818,23.39090909090909,15.8,49.72727272727273,3.524545454545455,7.71,0.09090909090909091,140.6,0.589090909090909,0.0,0.0,11.190000000000001,18.7,26.119999999999997,0.0,36.1,3.02,5.72,0.1,137.0,0.582,0.0,0.0,8.620000000000001,12.05,15.669999999999998,15.6,61.2,5.0649999999999995,9.28,0.0,70.5,0.592,0.0,0.0,4.25,9.86,15.52,0.1,55.0,3.3890000000000002,7.89,0.0,48.6,0.593,0.0,0.0,3.5700000000000003,7.970000000000001,12.32,21.8,61.5,3.906,7.99,0.0,37.6,0.604,0.0,0.0,-1.9,1.28,5.4399999999999995,1.5,72.4,2.712,5.49,0.0,0.0,0.632,0.0,0.0,254.0,69.0,464.0,283.0,767.0,0.64,0.79,0.63
2007,Аршалынский,Зерновые и бобовые,51.35,70.9,120.0,1.28,5.07,10.959999999999999,16.3,12.3,56.3,4.889,12.77,0.0,60.4,0.77,0.0,0.0,9.74,15.51,20.66,12.6,59.0,4.07,7.85,0.0,105.1,0.747,0.0,0.0,10.381818181818183,17.099999999999998,22.61818181818182,7.2,53.27272727272727,4.075454545454545,9.62,0.0,133.1,0.7,0.0,0.0,6.67,12.7,17.91,9.0,49.7,3.78,8.68,0.0,77.0,0.673,0.0,0.0,12.48,19.0,24.27,0.8,45.2,3.242,8.32,0.0,140.0,0.648,0.0,0.0,17.22,23.54,29.0,24.8,47.6,3.3850000000000002,8.24,0.0,185.4,0.618,0.0,0.0,16.02,21.48,26.360000000000003,17.7,69.3,2.174,4.92,0.0,164.8,0.615,0.0,0.0,17.759999999999998,22.9,28.060000000000002,20.2,61.7,3.311,6.14,0.0,179.0,0.607,0.0,0.0,14.109090909090908,19.827272727272728,24.572727272727274,3.1,53.72727272727273,2.9236363636363634,7.7,0.0,163.1,0.6063636363636363,0.0,0.0,15.91,21.53,26.2,4.0,55.0,2.917,5.79,0.0,165.3,0.592,0.0,0.0,10.26,15.59,20.19,2.2,51.5,3.2920000000000003,8.45,0.0,105.9,0.59,0.0,0.0,14.181818181818182,21.327272727272728,27.845454545454547,1.4,42.81818181818182,2.808181818181818,5.81,0.0,179.6,0.5872727272727273,0.0,0.0,12.72,19.53,25.76,1.7000000000000002,39.6,2.86,6.59,0.1,145.3,0.58,0.0,0.0,9.6,15.16,20.59,0.1,43.9,3.622,7.01,0.0,101.6,0.58,0.0,0.0,5.16,9.459999999999999,13.680000000000001,3.7,62.2,2.627,5.38,0.0,44.599999999999994,0.59,0.0,0.0,2.09,6.05,10.66,17.4,71.7,2.966,10.38,0.0,12.8,0.618,0.0,0.0,1.3800000000000001,6.28,12.2,0.0,58.4,2.3280000000000003,4.85,0.0,6.400000000000001,0.61,0.0,0.0,254.0,69.0,464.0,283.0,767.0,0.92,0.64,0.79
2008,Аршалынский,Зерновые и бобовые,51.35,70.9,120.0,0.8099999999999999,3.02,9.66,15.4,5.3,54.2,3.1399999999999997,6.55,0.0,48.400000000000006,0.671,0.0,0.0,8.309999999999999,16.16,22.43,11.2,53.1,2.763,6.9,0.0,111.6,0.65,0.0,0.0,13.263636363636364,20.145454545454545,26.763636363636362,7.6,43.18181818181818,3.7709090909090914,8.06,0.09090909090909091,166.6,0.6227272727272727,0.0,0.0,12.1,17.82,22.95,1.9000000000000001,47.2,3.7089999999999996,7.78,0.0,128.2,0.602,0.0,0.0,13.709999999999999,20.94,26.630000000000003,1.0,39.7,3.582,7.99,0.0,159.4,0.59,0.0,0.0,16.42,22.39,27.75,13.700000000000001,48.0,3.314,7.68,0.0,173.9,0.584,0.0,0.0,15.540000000000001,21.39,26.48,5.9,53.6,3.0669999999999997,7.92,0.0,163.9,0.598,0.0,0.0,19.15,24.18,29.22,19.7,59.0,2.888,5.71,0.0,191.8,0.595,0.0,0.0,18.154545454545453,24.29090909090909,29.872727272727275,17.1,54.45454545454545,3.2827272727272727,6.83,0.0,212.2,0.6027272727272727,0.0,0.0,16.03,21.32,25.880000000000003,15.600000000000001,47.8,3.6399999999999997,7.13,0.0,163.2,0.599,0.0,0.0,15.7,21.31,26.5,0.5,47.0,2.892,6.5,0.0,163.1,0.586,0.0,0.0,14.0,19.145454545454545,24.4,8.0,54.72727272727273,3.202727272727273,6.77,0.0,155.6,0.59,0.0,0.0,11.14,15.969999999999999,20.8,6.3999999999999995,51.6,3.374,8.32,0.0,109.7,0.594,0.0,0.0,6.470000000000001,10.540000000000001,14.969999999999999,27.0,64.8,3.78,6.37,0.0,55.5,0.598,0.0,0.0,2.17,5.58,9.34,4.3,64.3,2.661,6.36,0.0,12.0,0.607,0.0,0.0,2.66,9.42,17.240000000000002,0.0,54.3,2.0420000000000003,4.9,0.0,44.300000000000004,0.597,0.0,0.0,2.6399999999999997,5.76,8.42,14.2,72.6,5.74,9.09,0.0,5.6,0.604,0.0,0.0,254.0,69.0,464.0,283.0,767.0,1.28,0.92,0.64
